source,source_id,name,address,city,neighborhood,lat,lon,clover_url,slug,category,google_rating,review_count,ordering_status,flags
awardhelper,3PZGHHV1W4QC1,Dumpling House,"12221 San Pablo Ave #6, Richmond, CA",Richmond,Richmond,37.934492,-122.3251191,https://dumplinghousemongolia.cloveronline.com,dumplinghousemongolia,restaurants,,,,awardhelper:possible-inactive
awardhelper,3VTWCBZGFCDM1,EASY MONEY,"2312 Irving Street, San Francisco, CA",San Francisco,Outer Sunset,37.7636355,-122.4827977,https://easymoney-sanfrancisco.cloveronline.com,easymoney-sanfrancisco,restaurants,,,,
awardhelper,X5VZ2XY37ZD41,EMBER GRILL,"670 Larkin Street, San Francisco, CALIFORNIA",San Francisco,Tenderloin,37.7840135,-122.4176179,https://ember-grill-san-francisco.cloveronline.com,ember-grill-san-francisco,restaurants,,,,
awardhelper,5GV9BAVA3V3P1,ENSENADA RESTAURANT,"4448 Mission Street, San Francisco, CA",San Francisco,Mission Terrace,37.7266167,-122.4338808,https://ensenada-restaurant-san-francisco-2.cloveronline.com,ensenada-restaurant-san-francisco-2,restaurants,,,,
awardhelper,SJXY3F89KKQP1,Eyebrow Queen Salon Inc San Francisco,"3196 24th Street, San Francisco, CALIFORNIA",San Francisco,Mission,37.7525174,-122.4159588,https://eyebrow-queen-salon-inc-san-francisco-san-francisco.cloveronline.com,eyebrow-queen-salon-inc-san-francisco-san-francisco,restaurants,,,,
awardhelper,C91R3Z2JYM0F1,FLATS BURGERS,"4753 Mission Street, San Francisco, CA",San Francisco,Excelsior,37.7222708,-122.4363769,https://flatsburgers.cloveronline.com,flatsburgers,restaurants,,,,awardhelper:possible-inactive
awardhelper,06EECJM9XXS21,Fondue Chinoise,"430 Broadway, San Francisco, CA",San Francisco,North Beach,37.7984356,-122.4045447,https://fondue-chinoise-san-francisco.cloveronline.com,fondue-chinoise-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,CTEX6BQBZMQA1,FOOD BASKET MARKET,"475 Fell Street, San Francisco, CA",San Francisco,Hayes Valley,37.7753357,-122.4260063,https://food-basket-market-san-francisco.cloveronline.com,food-basket-market-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,MZRQNCWA7YSY1,FOOD BASKET MARKET,"475 Fell Street, San Francisco, CA",San Francisco,Hayes Valley,37.775485,-122.425942,https://food-basket-market-san-francisco-2.cloveronline.com,food-basket-market-san-francisco-2,restaurants,,,,
awardhelper,4MRRK45AA7D20,FRIENDS LIQUOR,"1758 Fillmore Street, San Francisco, CA",San Francisco,Japantown,37.7861325,-122.4330301,https://friends-liquor-san-francisco.cloveronline.com,friends-liquor-san-francisco,restaurants,,,,
awardhelper,9ZK8MHR8VDQK8,FUJI SUKIYAKI INC,"428 E 3rd Avenue, San Mateo, CA",San Mateo,San Mateo,37.5662876,-122.3208484,https://fuji-sukiyaki-san-mateo.cloveronline.com,fuji-sukiyaki-san-mateo,restaurants,,,,awardhelper:possible-inactive
awardhelper,QCWDJWK2Q3661,GEORGIAN CHEESE BOAT,"1224 Grant Avenue, San Francisco, CALIFORNIA",San Francisco,North Beach,37.7982871,-122.4067796,https://georgian-cheese-boat-san-francisco.cloveronline.com,georgian-cheese-boat-san-francisco,restaurants,,,,
awardhelper,3VR14WV9NDB01,Guadalajar Grill,"19 Laurie Meadows Dr, San Mateo, CA",San Mateo,San Mateo,37.5309852,-122.2873508,https://guadalajar-grill-san-mateo.cloveronline.com,guadalajar-grill-san-mateo,restaurants,,,,
awardhelper,75NMY7MMVHW61,GUADALAJAR GRILL 2,"390 El Camino Real, Belmont, CALIFORNIA",Belmont,Belmont,37.5268374,-122.2846984,https://guadalajar-grill-2-belmont.cloveronline.com,guadalajar-grill-2-belmont,restaurants,,,,
awardhelper,RZZ9BZJTK95B1,HA MINI MART,"803 Grant Avenue, San Francisco, CA",San Francisco,Chinatown,37.7943981,-122.4066562,https://ha-mini-mart-san-francisco.cloveronline.com,ha-mini-mart-san-francisco,restaurants,,,,
awardhelper,Y9JWSJ229WF51,HAPPY DONUT Van Ness,"2101 Van Ness Ave, San Francisco, CA",San Francisco,Pacific Heights,37.7947783,-122.4234336,https://happy-donut-san-francisco.cloveronline.com,happy-donut-san-francisco,restaurants,,,,
awardhelper,795SJ94T6SH5P,HAWTHORN SF,"46 Geary Street, San Francisco, CA",San Francisco,Downtown / Union Square,37.788119,-122.4043075,https://hawthorn-lounge-san-francisco.cloveronline.com,hawthorn-lounge-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,S6Y1CH49Q3Z41,Hem By LeQuy,"1050 Valencia Street, San Francisco, CA",San Francisco,Dolores Heights,37.7559005,-122.4214563,https://hem-by-lequy-san-francisco.cloveronline.com,hem-by-lequy-san-francisco,restaurants,,,,
awardhelper,4JN949MY7MW71,HIMALAYAN HUB,"508 Valencia Street, San Francisco, CALIFORNIA",San Francisco,Mission Dolores,37.7645456,-122.4221321,https://himalayan-hub-san-francisco.cloveronline.com,himalayan-hub-san-francisco,restaurants,,,,
awardhelper,NJCYB3JE8FG51,HIMALAYAN PIZZA & MOMO,"288 Golden Gate Ave, San Francisco, CA",San Francisco,Tenderloin,37.7820659,-122.4153921,https://himalayan-pizza-and-momo-san-francisco.cloveronline.com,himalayan-pizza-and-momo-san-francisco,restaurants,,,,
awardhelper,2C9N3BPD1M2X1,HiroNori San Mateo,"211 East 3rd Avenue, San Mateo, CALIFORNIA",San Mateo,San Mateo,37.5651384,-122.3228904,https://hironori-san-mateo-san-mateo.cloveronline.com,hironori-san-mateo-san-mateo,restaurants,,,,awardhelper:possible-inactive
awardhelper,TS1C7VF2ASMJ1,House Of Bagels,"5030 Geary Blvd, San Francisco, CA",San Francisco,Inner Richmond,37.7810001,-122.4734263,https://house-of-bagels-san-francisco.cloveronline.com,house-of-bagels-san-francisco,restaurants,,,,
awardhelper,P5MPB420T5NZ1,ICICLES CREAM ROLL CHANDLER,"98 East 3rd Avenue, San Mateo, CA",San Mateo,San Mateo,37.5642696,-122.3241015,https://liuyishou-hotpot-san-mateo-san-mateo.cloveronline.com,liuyishou-hotpot-san-mateo-san-mateo,restaurants,,,,awardhelper:possible-inactive
awardhelper,CV6T3QKSKRY01,Il Canto Cafe,"475 Sacramento Ave, San Francisco, CA",San Francisco,Financial District,37.7939827,-122.4006391,https://il-canto-cafe-san-francisco.cloveronline.com,il-canto-cafe-san-francisco,restaurants,,,,
awardhelper,BGJ93ZXJNHSC1,IZAKAYA SOZAI,"1500 Irving Street, San Francisco, CA",San Francisco,Inner Sunset,37.7639336,-122.474127,https://izakaya-sozai-san-francisco.cloveronline.com,izakaya-sozai-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,GHJ7P5N8VJ3F1,JAVA ON OCEAN,"1700 Ocean Ave, San Francisco, CA",San Francisco,Westwood Park,37.7248076,-122.4599983,https://java-on-ocean-san-francisco.cloveronline.com,java-on-ocean-san-francisco,restaurants,,,,
awardhelper,NKHYQRESH2HQ1,Jims By MLVS,"2420 Mission St, San Francisco, CA",San Francisco,Mission,37.7581349,-122.4194575,https://jims-by-mlvs.cloveronline.com,jims-by-mlvs,restaurants,,,,awardhelper:possible-inactive
awardhelper,HG7B628E23MK1,Joe's Ice Cream,"5420 Geary Blvd, San Francisco, CA",San Francisco,Inner Richmond,37.7809344,-122.477797,https://joes-ice-cream-san-francisco-2.cloveronline.com,joes-ice-cream-san-francisco-2,restaurants,,,,
awardhelper,H2C7N2AT45SB1,JUDAHLICIOUS,"3906 Judah Street, San Francisco, CA",San Francisco,Outer Sunset,37.760721,-122.5040547,https://judahlicious-san-francisco.cloveronline.com,judahlicious-san-francisco,restaurants,,,,
awardhelper,636EVM69RW0B1,KAVA INDIAN CUISINE,"2151 Lombard Street, San Francisco, CALIFORNIA",San Francisco,Union Street,37.7994269,-122.4367646,https://kava-indian-cuisine-san-francisco.cloveronline.com,kava-indian-cuisine-san-francisco,restaurants,,,,
awardhelper,2VDE394ZF5QT1,Keiths Chicken N Waffles,"270 San Pedro Rd, Daly City, CA",Daly City,Daly City,37.6870917,-122.4696378,https://keiths-chicken-n-waffles-daly-city.cloveronline.com,keiths-chicken-n-waffles-daly-city,restaurants,,,,awardhelper:possible-inactive;awardhelper:paze-confidence-medium
awardhelper,DN40KTHAVABDA,Kenny's Cafe,"640 Crespi Dr, Pacifica, CA",Pacifica,Pacifica,37.5968925,-122.497733,https://kennys-cafe-pacifica.cloveronline.com,kennys-cafe-pacifica,restaurants,,,,
awardhelper,CFJ6NYAKMDRE1,L&L HWN BBQ - EG,"7419 Laguna Blvd #120, Elk Grove, CA",Elk Grove,Elk Grove,38.4243358,-121.4171393,https://ll-hawaiian-barbecue-millbrae.cloveronline.com,ll-hawaiian-barbecue-millbrae,restaurants,,,,awardhelper:possible-inactive;outside-target-area(Elk Grove)
awardhelper,J7AHY7BSXJD31,LA BAHIA DE SAN SIMON,"2308 Macdonald Ave, Richmond, CA",Richmond,Richmond,37.9353422,-122.3472839,https://la-bahia-de-san-simon-richmond.cloveronline.com,la-bahia-de-san-simon-richmond,restaurants,,,,
awardhelper,J9QZZ4ZBJHC91,LA LUPITA MEXICAN EATERY,"2167 Meeker Ave, Richmond, CA",Richmond,Richmond,37.9205007,-122.348213,https://la-lupita-richmond.cloveronline.com,la-lupita-richmond,restaurants,,,,
awardhelper,3JF25BNNR58A1,La Oaxaquena,"2128 Mission Street, San Francisco, CA",San Francisco,Mission,37.7629287,-122.4197942,https://la-oaxaquena-san-francisco.cloveronline.com,la-oaxaquena-san-francisco,restaurants,,,,
awardhelper,VN6H6F2MNNFE1,LAS MESTIZAS,"2280 Chestnut Street, San Francisco, CA",San Francisco,Marina,37.8003014,-122.4407969,https://las-mestizas-san-francisco-2.cloveronline.com,las-mestizas-san-francisco-2,restaurants,,,,
awardhelper,9G2PEQ4PPSDM1,LELENITAS CAKES,"3743 Mission St, San Francisco, CA",San Francisco,Holly Park,37.7366865,-122.4237394,https://lelenitas-cakes-san-francisco.cloveronline.com,lelenitas-cakes-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,WQ5P30S5SM6E1,LITTLE DELHI,"83 Eddy St, San Francisco, CA",San Francisco,Downtown / Union Square,37.7841564,-122.4090253,https://little-delhi-san-francisco-2.cloveronline.com,little-delhi-san-francisco-2,restaurants,,,,
awardhelper,96R2DKPJ8AM11,LORENZO'S SANDWICH SHOP,"911 Villa Ave, Belmont, CA",Belmont,Belmont,37.5126409,-122.2932502,https://lorenzos-sandwich-shop-belmont.cloveronline.com,lorenzos-sandwich-shop-belmont,restaurants,,,,
awardhelper,HHBRQ94J5DNW1,LOS YAQUIS FOLSOM,"3214 Folsom Street, San Francisco, CA",San Francisco,Bernal Heights,37.7467825,-122.4137148,https://los-yaquis-folsom-san-francisco.cloveronline.com,los-yaquis-folsom-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,7X3QKV0XT46T1,Luisa Restaurant Inc,"759 Columbus Ave, San Francisco, CA",San Francisco,Russian Hill,37.8016844,-122.4123935,https://luisa-restaurant-inc-san-francisco.cloveronline.com,luisa-restaurant-inc-san-francisco,restaurants,,,,
awardhelper,X6Q9AZ8TQSCE1,LUISA'S ON GUERRERO INC.,"1001 Guerrero St, San Francisco, CA",San Francisco,Dolores Heights,37.7549201,-122.422878,https://luisas-on-guerrero-inc-san-francisco.cloveronline.com,luisas-on-guerrero-inc-san-francisco,restaurants,,,,
awardhelper,AEPY96WK4XB81,Madam Zola's Fortune - The Midway,"900 Marin St, San Francisco, CA",San Francisco,Central Waterfront,37.7492352,-122.3856399,https://midway-catering-san-francisco.cloveronline.com,midway-catering-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,4ZT35D7F4KV41,MARINA PIZZA & PASTA,"2139 Lombard Street, San Francisco, CA",San Francisco,Union Street,37.7995396,-122.4365471,https://marina-pizza-pasta-san-francisco.cloveronline.com,marina-pizza-pasta-san-francisco,restaurants,,,,
awardhelper,QC6GWH21PM531,MARTHA & BROS COFFEE.,"3868 24th Street, San Francisco, CA",San Francisco,Noe Valley,37.751788,-122.4289602,https://martha-bros-coffee-san-francisco.cloveronline.com,martha-bros-coffee-san-francisco,restaurants,,,,
awardhelper,EMFVG7E4J3GN1,MAZZETTI'S BAKERY,"101 Manor Drive, Pacifica, CALIFORNIA",Pacifica,Pacifica,37.6492667,-122.4903095,https://mazzettis.cloveronline.com,mazzettis,restaurants,,,,
awardhelper,TJ515GCV9M891,MELLIS CAFE,"154 Ellis St, San Francisco, CA",San Francisco,Downtown / Union Square,37.7856178,-122.4089944,https://mellis-cafe-san-francisco.cloveronline.com,mellis-cafe-san-francisco,restaurants,,,,
awardhelper,4Z13FT26EMH31,MELLIS CAFE,"414 Sutter St, Sf, CA",San Francisco,Downtown / Union Square,37.7894284,-122.4075456,https://melliscafe.cloveronline.com,melliscafe,restaurants,,,,
awardhelper,Z8ESYXN58GGP1,Memphis Minnie's BBQ,"576haight Street, San Francisco, CA",San Francisco,Haight Ashbury,37.7718123,-122.4440019,https://memphis-minnies-bbq-san-francisco.cloveronline.com,memphis-minnies-bbq-san-francisco,restaurants,,,,
awardhelper,Y3BEM3Y0TVW81,METROPOLITAN COFFEE,"720 Market Street, San Francisco, CA",San Francisco,Downtown / Union Square,37.7875229,-122.403923,https://metropolitan-coffee-san-francisco.cloveronline.com,metropolitan-coffee-san-francisco,restaurants,,,,
awardhelper,PHQH13650HJDM,Mi Yucatan,"2845 Mission St., San Francisco, CA",San Francisco,Mission,37.7514777,-122.4181542,https://mi-yucatan-san-francisco.cloveronline.com,mi-yucatan-san-francisco,restaurants,,,,
awardhelper,0Z6738MYPZGR4,michaelis wine&spirits,"2198 Union Street, San Francisco, CA",San Francisco,Union Street,37.7971683,-122.4355079,https://michaelis-wine-sprit-san-francisco.cloveronline.com,michaelis-wine-sprit-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,Q56F7WFNV2N6A,Modernist Club,"139 Steuart Street, San Francisco, CA",San Francisco,Financial District,37.7930365,-122.3923874,https://modernist-club-san-francisco.cloveronline.com,modernist-club-san-francisco,restaurants,,,,
awardhelper,HVXNSNN3SVH51,MOMO & CURRY NEPAL,"435 Broadway, Millbrae, CA",Millbrae,Millbrae,37.6017453,-122.3933741,https://momocurrynepal-millbrae.cloveronline.com,momocurrynepal-millbrae,restaurants,,,,
awardhelper,2R22CCMBRZV3M,Moonraker Mobile,"105 Rockaway Beach Ave, Pacifica, CA",Pacifica,Pacifica,37.6095541,-122.4963753,https://moonraker-pacifica.cloveronline.com,moonraker-pacifica,restaurants,,,,awardhelper:possible-inactive
awardhelper,RNK02RPHYHWCW,Moonraker Mobile,"1379 4th St, San Francisco, CA",San Francisco,Mission Bay,37.7709864,-122.3902381,https://moonraker-mobile-parklabsf.cloveronline.com,moonraker-mobile-parklabsf,restaurants,,,,awardhelper:possible-inactive
awardhelper,3GVJHXER8SD2E,My Breakfast House,"1137 Laurel St, San Carlos, CA",San Carlos,San Carlos,37.4998476,-122.2528423,https://my-breakfast-house-san-carlos.cloveronline.com,my-breakfast-house-san-carlos,restaurants,,,,coords-outside-area(recovered-by-city+slug)
awardhelper,9435FRWFPMRA1,NEW BROADWAY BISTRO,"349 Broadway, Millbrae, CA",Millbrae,Millbrae,37.6012111,-122.3923685,https://new-broadway-bistro-millbrae.cloveronline.com,new-broadway-bistro-millbrae,restaurants,,,,awardhelper:possible-inactive
awardhelper,DRQZFQS5SB2C1,New Burma,"659 Townsend Street, San Francisco, CA",San Francisco,Showplace Square,37.7706223,-122.4026859,https://burma-grub-san-francisco.cloveronline.com,burma-grub-san-francisco,restaurants,,,,
awardhelper,3XWXT31DC3B01,New Eritrea Restaurant,"907 Irving St, San Francisco, CA",San Francisco,Inner Sunset,37.7638666,-122.4677069,https://new-eritrea-restaurant-san-francisco.cloveronline.com,new-eritrea-restaurant-san-francisco,restaurants,,,,
awardhelper,XYVTSVQXRHXQ1,NG'S COOKING,"2268 Westborough Bl #303, South San Francisc, CA",South San Francisco,South San Francisco,37.6454023,-122.4519491,https://ngs-cooking-south-san-francisco.cloveronline.com,ngs-cooking-south-san-francisco,restaurants,,,,
awardhelper,ZK1EGCX4K6401,Nunu’s Cafe,"1724 Mandela Pkwy, Oakland, CA",Oakland,Oakland,37.8132864,-122.2899612,https://nunus-cafe-oakland.cloveronline.com,nunus-cafe-oakland,restaurants,,,,outside-target-area(Oakland);slug-city-mismatch(oakland)
awardhelper,PFK43XVB237T1,PAIK'S NOODLE SAN CARLOS,"39 El Camino Real, San Carlos, CA",San Carlos,San Carlos,37.5127683,-122.2662967,https://paiks-noodle-san-carlos.cloveronline.com,paiks-noodle-san-carlos,restaurants,,,,coords-outside-area(recovered-by-city+slug)
awardhelper,9KW4S4NE7QM21,PAKWAN 16TH ST,"3180 16th Street, San Francisco, CA",San Francisco,Mission Dolores,37.7648451,-122.4235898,https://pakwan-restaurant-16th-san-francisco.cloveronline.com,pakwan-restaurant-16th-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,SSZX78KT84EA1,PAKWAN O'FARRELL,"501 O'farrell Street, San Francisco, CA",San Francisco,Tenderloin,37.7855074,-122.4131134,https://pakwan-ofarrell-san-francisco-2.cloveronline.com,pakwan-ofarrell-san-francisco-2,restaurants,,,,awardhelper:possible-inactive
awardhelper,MM32P5SYB0HP1,PANJ-AAB INDIAN CUISINE,"330 Palmetto Ave Ste D, Pacifica, CA",Pacifica,Pacifica,37.6516273,-122.4908481,https://pacific-indian-cuisine-pacifica.cloveronline.com,pacific-indian-cuisine-pacifica,restaurants,,,,
awardhelper,YPK1C7RGMD6R1,PICARO CAFE,"3120 16th Street, San Francisco, CALIFORNIA",San Francisco,Mission Dolores,37.764963,-122.4225661,https://picaro-cafe-san-francisco.cloveronline.com,picaro-cafe-san-francisco,restaurants,,,,awardhelper:paze-confidence-medium
awardhelper,JTF595C192CS1,PING YANG THAI,"955 Larkin St, San Francisco, CA",San Francisco,Lower Nob Hill,37.786746,-122.4186075,https://pingyangsf.cloveronline.com,pingyangsf,restaurants,,,,
awardhelper,MS2SMKMP4AHK1,POINT RICHMOND MARKET,"160 Washington Ave, Richmond, CA",Richmond,Richmond,37.926507,-122.3858154,https://point-richmond-market-richmond.cloveronline.com,point-richmond-market-richmond,restaurants,,,,awardhelper:possible-inactive
awardhelper,J1T0H4YVBV551,POKE BOWL(KEARNY),"33 Kearny St, San Francisco, CA",San Francisco,Downtown / Union Square,37.7882705,-122.403772,https://poke-bowls-san-francisco.cloveronline.com,poke-bowls-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,TG65KJQZ6YZE1,Puerto Alegre,"546 Valencia St, San Francisco, CA",San Francisco,Mission Dolores,37.7642831,-122.4219745,https://puerto-alegre-san-francisco.cloveronline.com,puerto-alegre-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,A1QS4966TTZM1,QUICKLY,"175 Southgate Avenue, Daly City, CA",Daly City,Daly City,37.697346,-122.4836724,https://quickly-daly-city.cloveronline.com,quickly-daly-city,restaurants,,,,
awardhelper,XSJKQX319KNV1,Quickly At Westborough,"2288 Westborough Bouleva, South San Francisco, CA",South San Francisco,South San Francisco,37.6444319,-122.4532142,https://quickly.cloveronline.com,quickly,restaurants,,,,
awardhelper,PKJNNBEFRNAT1,RAMEN YAMADAYA SF,"1728 Buchanan St 2nd Fl, San Francisco, CA",San Francisco,Japantown,37.7859648,-122.4296865,https://ramen-yamadaya-sf-san-francisco.cloveronline.com,ramen-yamadaya-sf-san-francisco,restaurants,,,,awardhelper:paze-confidence-medium
awardhelper,67EK3F1FMF1CC,Rasoi Restaurant,"1425 Burlingame Avenue, Burlingame, CA",Burlingame,Burlingame,37.5773134,-122.348491,https://rasoi-restaurant-burlingame.cloveronline.com,rasoi-restaurant-burlingame,restaurants,,,,
awardhelper,QQN3CA1ZJACE1,REDWOOD CAFE,"2750 Adeline Dr, Burlingame, CA",Burlingame,Burlingame,37.5827501,-122.3830198,https://redwood-cafe-burlingame.cloveronline.com,redwood-cafe-burlingame,restaurants,,,,awardhelper:possible-inactive
awardhelper,T9QKM1DXJDW71,REDWOOD CAFE,"2750 Burlingame Dr, Burlingame, CA",Burlingame,Burlingame,37.5747906,-122.3513812,https://redwood-cafe-burlingame-2.cloveronline.com,redwood-cafe-burlingame-2,restaurants,,,,
awardhelper,A0HPFCQSCE341,RESTAURANT SOFIYA,"1098 Sutter Street, San Francisco, CA",San Francisco,Lower Nob Hill,37.7881152,-122.4184698,https://restaurant-sofiya-sf.cloveronline.com,restaurant-sofiya-sf,restaurants,,,,
awardhelper,RHYBSB3SF0KP1,RISTORANTE BUON GUSTO,"224 Grand Ave, South San Francisco, CA",South San Francisco,South San Francisco,37.6552445,-122.4089211,https://ristorante-buon-gusto-south-san-francisco.cloveronline.com,ristorante-buon-gusto-south-san-francisco,restaurants,,,,awardhelper:possible-inactive
awardhelper,4J4FFK82YGW71,Rockridge,"525 Cortland Avenue, San Francisco, CA",San Francisco,Bernal Heights,37.7391921,-122.4159528,https://united-dumplings-san-francisco.cloveronline.com,united-dumplings-san-francisco,restaurants,,,,
awardhelper,K1C5CNPYGC3QG,Saffron Grill,"1279 Fulton St, San Francisco, CA",San Francisco,Alamo Square,37.7766861,-122.4380539,https://saffron-grill-san-francisco.cloveronline.com,saffron-grill-san-francisco,restaurants,,,,
awardhelper,BTBXQ19BDSQW1,SALTY'S,"748 Van Ness Ave, San Francisco, CA",San Francisco,Tenderloin,37.7824913,-122.4205741,https://saltys-san-francisco.cloveronline.com,saltys-san-francisco,restaurants,,,,
awardhelper,F9MX9RN4T9YV1,SAMIKCHA MOMO,"146 East 3rd Avenue, San Mateo, CA",San Mateo,San Mateo,37.5643866,-122.3235326,https://samikcha-momo-san-mateo-2.cloveronline.com,samikcha-momo-san-mateo-2,restaurants,,,,
